corte,id_avaluo,numero_finca,provincia,canton,distrito,zona,tipologia,perito_id,perito_activo,nivel_confiabilidad,accion_sugerida,moneda,valor_garantia,saldo,ltv,fecha_valor,dias_antiguedad,saldo_equivalente_crc,reglas_incumplidas,detalle,responsables,prioridad,entra_este_mes
2026-04,AV-2025-002655,3-535617,Cartago,Turrialba,Turrialba,CIUDAD_INTERMEDIA,Local comercial,PER-004,SI,REVISAR,Verificación documental,USD,607579.00,334763.17,0.551,2021-04-03,1853,170729216.7,"R-06, R-08",R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",308,false
2026-04,AV-2025-002680,2-790797-239,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Apartamento,PER-001,SI,REVISAR,Verificación documental,USD,154197.00,82527.20,0.5352,2025-10-23,189,42088872.0,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 75.8 km,Perito Revisor,407,false
2026-04,AV-2025-002692,1-872923,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Casa de habitación,PER-004,SI,REVISAR,Verificación documental,CRC,1260250000.00,361158973.48,0.2866,2025-02-26,428,361158973.48,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,227,false
2026-04,AV-2025-002693,4-124585,Heredia,Heredia,Heredia,GAM_CENTRO,Casa de habitación,PER-004,SI,REVISAR,Verificación documental,CRC,169206000.00,117631310.53,0.6952,2022-07-23,1377,117631310.53,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,344,false
2026-04,AV-2025-002702,5-143931,Guanacaste,Santa Cruz,Tamarindo,COSTA,Terreno baldío urbano,PER-004,SI,REVISAR,Verificación documental,CRC,1031310000.00,215697513.25,0.2091,2025-11-23,158,215697513.25,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 35000.0 y 345000.0 (COSTA, CRC)",Perito Revisor,285,false
2026-04,AV-2025-002706,1-590998-197,San José,Montes de Oca,San Pedro,GAM_CENTRO,Condominio horizontal,PER-001,SI,REVISAR,Verificación documental,USD,441298.00,265474.75,0.6016,2025-10-16,196,135392122.5,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 97.6 km,Perito Revisor,334,false
2026-04,AV-2025-002731,2-503952,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Edificio de oficinas,PER-004,SI,REVISAR,Verificación documental,USD,12931191.00,5741033.55,0.444,2025-06-30,304,2927927110.5,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 91.3 km,Perito Revisor,163,false
2026-04,AV-2025-002733,5-307938,Guanacaste,Nicoya,Nicoya,CIUDAD_INTERMEDIA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,1281529000.00,307318823.54,0.2398,2025-01-23,462,307318823.54,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,245,false
2026-04,AV-2025-002734,3-253433,Cartago,La Unión,Tres Ríos,GAM_PERIFERIA,Casa de habitación,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,294020.00,,,2025-02-05,449,,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 269504.38,Perito Revisor,128,true
2026-04,AV-2025-002772,2-656293,Alajuela,San Carlos,Quesada,CIUDAD_INTERMEDIA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,266260000.00,179561336.92,0.6744,2023-09-30,943,179561336.92,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,303,false
2026-04,AV-2025-002787,3-930535,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Bodega o nave industrial,PER-009,SI,NO_CONFIABLE,Re-inspección,USD,1670262.00,,,2025-04-29,366,,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 1928945.54,Perito Revisor,129,true
2026-04,AV-2025-002790,5-495209,Guanacaste,Santa Cruz,Tamarindo,COSTA,Terreno baldío urbano,PER-008,SI,REVISAR,Verificación documental,CRC,93427000.00,41284501.63,0.4419,2025-10-31,181,41284501.63,R-06,R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional,Perito Revisor,408,false
2026-04,AV-2025-002804,2-664654,Alajuela,San Carlos,Quesada,CIUDAD_INTERMEDIA,Local comercial,PER-008,SI,REVISAR,Verificación documental,CRC,4689667000.00,2904728550.69,0.6194,2023-07-11,1024,2904728550.69,"R-06, R-08",R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",164,false
2026-04,AV-2025-002812,2-256778,Alajuela,Upala,Upala,RURAL,Casa de habitación,PER-002,SI,REVISAR,Verificación documental,CRC,426125000.00,262004298.93,0.6149,2025-11-23,158,262004298.93,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 20 km del centroide; observado 75.0 km,Perito Revisor,259,false
2026-04,AV-2025-002820,2-502593,Alajuela,Grecia,Grecia,CIUDAD_INTERMEDIA,Casa de habitación,PER-001,SI,REVISAR,Verificación documental,USD,202957.00,133762.27,0.6591,2023-07-14,1021,68218757.69999999,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,384,false
2026-04,AV-2025-002836,2-987693,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,USD,527848.00,422938.86,0.8013,2025-09-03,239,215698818.6,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 85.7 km,Perito Revisor,284,false
2026-04,AV-2025-002863,1-712221,San José,Tibás,San Juan,GAM_CENTRO,Local comercial,PER-007,SI,REVISAR,Verificación documental,CRC,3591609000.00,583608023.68,0.1625,2025-04-12,383,583608023.68,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 350000.0 y 1400000.0 (GAM_CENTRO, CRC)",Perito Revisor,206,false
2026-04,AV-2025-002893,2-123541-038,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Condominio horizontal,PER-005,SI,REVISAR,Verificación documental,USD,863937.00,589599.27,0.6825,2025-05-21,344,300695627.7,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 81.5 km,Perito Revisor,250,false
2026-04,AV-2025-002894,1-521638-267,San José,Curridabat,Curridabat,GAM_CENTRO,Apartamento,PER-007,SI,NO_CONFIABLE,Re-inspección,USD,237580.00,,,2025-04-10,385,,R-01,R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte,Coordinación de Calidad,130,true
2026-04,AV-2025-002894,2-570604,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Casa de habitación,PER-002,SI,NO_CONFIABLE,Re-inspección,CRC,155346000.00,,,2022-12-17,1230,,"R-01, R-08",R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Coordinación de Calidad, Jefe de Garantías",131,true
2026-04,AV-2025-002900,6-995420,Puntarenas,Garabito,Jacó,COSTA,Casa de habitación,PER-004,SI,REVISAR,Verificación documental,CRC,325472000.00,,,2022-04-06,1485,,"R-06, R-08",R-06 La coordenada debe corresponder al distrito declarado: a menos de 8 km del centroide; observado 67.2 km | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",457,false
2026-04,AV-2025-002911,3-647661-346,Cartago,Cartago,Oriental,GAM_CENTRO,Apartamento,PER-004,SI,NO_CONFIABLE,Re-inspección,USD,177461.00,143555.07,0.8089,2025-09-29,213,73213085.7,R-05,R-05 Las fechas deben tener orden lógico: fecha posterior al corte 2026-04-30,Coordinación de Calidad,80,true
2026-04,AV-2025-002934,1-450726,San José,Montes de Oca,San Pedro,GAM_CENTRO,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,519512000.00,,,2021-12-18,1594,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,458,false
2026-04,AV-2025-002941,4-500247-292,Heredia,Belén,San Antonio,GAM_CENTRO,Apartamento,PER-003,SI,NO_CONFIABLE,Re-inspección,CRC,338501000.00,174111844.68,0.5144,2025-03-15,411,174111844.68,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,45,true
2026-04,AV-2025-002951,4-294041-148,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Apartamento,PER-002,SI,NO_CONFIABLE,Re-inspección,USD,323570.00,191347.84,0.5914,2025-08-30,243,97587398.39999999,R-05,R-05 Las fechas deben tener orden lógico: brecha mayor a 30/15 días,Coordinación de Calidad,65,true
2026-04,AV-2025-002952,1-212567-179,San José,Tibás,San Juan,GAM_CENTRO,Condominio horizontal,PER-009,SI,REVISAR,Verificación documental,USD,383483.00,201771.84,0.5262,2025-12-28,123,102903638.39999999,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 64.3 km,Perito Revisor,361,false
2026-04,AV-2025-002966,1-700153,San José,Tibás,San Juan,GAM_CENTRO,Local comercial,PER-007,SI,REVISAR,Verificación documental,CRC,298351000.00,180746516.28,0.6058,2025-02-24,430,180746516.28,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 49.9 km,Perito Revisor,300,false
2026-04,AV-2025-003005,5-666540-179,Guanacaste,Santa Cruz,Tamarindo,COSTA,Condominio horizontal,PER-007,SI,NO_CONFIABLE,Re-inspección,USD,288528.00,186771.05,0.6473,2025-04-01,394,95253235.5,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 308803.22,Perito Revisor,67,true
2026-04,AV-2025-003016,6-795311,Puntarenas,Puntarenas,Puntarenas,CIUDAD_INTERMEDIA,Casa de habitación,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,140242.00,81538.03,0.5814,2025-05-22,343,41584395.3,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 147692.34,Perito Revisor,91,true
2026-04,AV-2025-003022,1-145917,San José,Escazú,Escazú,GAM_CENTRO,Local comercial,PER-009,SI,REVISAR,Verificación documental,USD,1708208.00,1161091.47,0.6797,2021-03-08,1879,592156649.6999999,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,205,false
2026-04,AV-2025-003043,7-327018,Limón,Limón,Limón,CIUDAD_INTERMEDIA,Casa de habitación,PER-009,SI,REVISAR,Verificación documental,CRC,537320000.00,,,2025-12-08,143,,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 6 km del centroide; observado 119.7 km,Perito Revisor,459,false
2026-04,AV-2025-003048,5-909649,Guanacaste,Liberia,Liberia,CIUDAD_INTERMEDIA,Casa de habitación,PER-003,SI,NO_CONFIABLE,Re-inspección,CRC,253302000.00,107226959.20,0.4233,2021-04-26,1830,107226959.2,"R-03, R-08",R-03 El valor total debe cuadrar con la suma de sus componentes: 211940562.9 | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",61,true
2026-04,AV-2025-003081,3-508376,Cartago,Cartago,Oriental,GAM_CENTRO,Local comercial,PER-001,SI,REVISAR,Verificación documental,CRC,369280000.00,203439694.85,0.5509,2023-10-30,913,203439694.85,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,294,false
2026-04,AV-2025-003083,4-750979-008,Heredia,Heredia,Heredia,GAM_CENTRO,Apartamento,PER-004,SI,REVISAR,Verificación documental,USD,577522.00,,,2023-01-14,1202,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,460,false
2026-04,AV-2025-003097,1-125844-122,San José,Desamparados,Desamparados,GAM_PERIFERIA,Apartamento,PER-006,SI,REVISAR,Verificación documental,USD,404056.00,,,2025-11-13,168,,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 101.1 km,Perito Revisor,461,false
2026-04,AV-2025-003099,1-742222,San José,Montes de Oca,San Pedro,GAM_CENTRO,Terreno baldío urbano,PER-008,SI,REVISAR,Verificación documental,CRC,481871000.00,249232744.00,0.5172,2023-05-11,1085,249232744.0,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,267,false
2026-04,AV-2025-003100,6-571097,Puntarenas,Quepos,Quepos,COSTA,Casa de habitación,PER-007,SI,NO_CONFIABLE,Re-inspección,CRC,731038000.00,533121846.54,0.7293,2025-06-26,308,533121846.54,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 868410590.8,Perito Revisor,24,true
2026-04,AV-2025-003112,4-892369-089,Heredia,Heredia,Heredia,GAM_CENTRO,Condominio horizontal,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,199916.00,185235.21,0.9266,2025-08-06,267,94469957.1,R-04,R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción,Perito Revisor,68,true
2026-04,AV-2025-003116,1-436513,San José,Curridabat,Curridabat,GAM_CENTRO,Casa de habitación,PER-007,SI,NO_CONFIABLE,Re-inspección,USD,723985.00,412304.07,0.5695,2023-02-01,1184,210275075.70000002,"R-03, R-08",R-03 El valor total debe cuadrar con la suma de sus componentes: 798207.44 | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",40,true
2026-04,AV-2025-003120,1-103812-265,San José,San José,Carmen,GAM_CENTRO,Condominio horizontal,PER-006,SI,NO_CONFIABLE,Re-inspección,USD,724149.00,,,2026-01-19,101,,R-01,R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte,Coordinación de Calidad,132,true
2026-04,AV-2025-003120,7-329132-271,Limón,Talamanca,Cahuita,COSTA,Apartamento,PER-006,SI,NO_CONFIABLE,Re-inspección,USD,585709.00,,,2025-07-25,279,,R-01,R-01 No pueden existir dos avalúos con el mismo identificador: único dentro del corte,Coordinación de Calidad,133,true
2026-04,AV-2025-003138,4-147822,Heredia,Heredia,Heredia,GAM_CENTRO,Local comercial,PER-007,SI,REVISAR,Verificación documental,CRC,4189621000.00,3304594918.15,0.7888,2022-05-25,1436,3304594918.15,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,158,false
2026-04,AV-2025-003170,1-725276-357,San José,San José,Carmen,GAM_CENTRO,Condominio horizontal,PER-009,SI,REVISAR,Verificación documental,USD,418696.00,,,2023-08-21,983,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,462,false
2026-04,AV-2025-003205,3-376753,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Casa de habitación,PER-001,SI,NO_CONFIABLE,Re-inspección,CRC,222976000.00,110950402.39,0.4976,2025-06-22,312,110950402.39,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 192504930.0,Perito Revisor,58,true
2026-04,AV-2025-003217,4-336693,Heredia,Belén,San Antonio,GAM_CENTRO,Terreno baldío urbano,PER-003,SI,REVISAR,Verificación documental,CRC,68349000.00,52924373.98,0.7743,2025-03-10,416,52924373.98,R-06,R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional,Perito Revisor,399,false
2026-04,AV-2025-003221,1-892195,San José,Montes de Oca,San Pedro,GAM_CENTRO,Local comercial,PER-007,SI,REVISAR,Verificación documental,CRC,785036000.00,,,2023-08-06,998,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,463,false
2026-04,AV-2025-003223,2-651350,Alajuela,San Carlos,Quesada,CIUDAD_INTERMEDIA,Local comercial,PER-007,SI,REVISAR,Verificación documental,CRC,356476000.00,,,2025-09-19,223,,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 800000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,464,false
2026-04,AV-2025-003226,5-103368-126,Guanacaste,Carrillo,Sardinal,COSTA,Apartamento,PER-001,SI,NO_CONFIABLE,Re-inspección,USD,491084.00,339376.00,0.6911,2025-11-07,174,173081760.0,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,46,true
2026-04,AV-2025-003244,7-529533-186,Limón,Talamanca,Cahuita,COSTA,Apartamento,PER-001,SI,REVISAR,Verificación documental,USD,1104768.00,467518.72,0.4232,2025-02-06,448,238434547.2,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 12 km del centroide; observado 62.8 km,Perito Revisor,274,false
2026-04,AV-2025-003284,1-590186,San José,Escazú,Escazú,GAM_CENTRO,Casa de habitación,PER-006,SI,REVISAR,Verificación documental,CRC,1809645000.00,392729124.01,0.217,2025-12-18,133,392729124.01,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 400000.0 y 1350000.0 (GAM_CENTRO, CRC)",Perito Revisor,220,false
2026-04,AV-2025-003297,4-254214-247,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Apartamento,PER-002,SI,REVISAR,Verificación documental,USD,213200.00,125861.06,0.5903,2025-01-02,483,64189140.6,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 3 km del centroide; observado 67.8 km,Perito Revisor,389,false
2026-04,AV-2025-003310,1-504720,San José,San José,Carmen,GAM_CENTRO,Casa de habitación,PER-003,SI,NO_CONFIABLE,Re-inspección,CRC,474301000.00,291469712.78,0.6145,2025-08-23,250,291469712.78,R-03,R-03 El valor total debe cuadrar con la suma de sus componentes: 503134871.37,Perito Revisor,33,true
2026-04,AV-2025-003317,1-332137,San José,Curridabat,Curridabat,GAM_CENTRO,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,4480772000.00,1015766483.44,0.2267,2025-12-31,120,1015766483.44,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 350000.0 y 1400000.0 (GAM_CENTRO, CRC)",Perito Revisor,188,false
2026-04,AV-2025-003320,5-466659,Guanacaste,Liberia,Liberia,CIUDAD_INTERMEDIA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,824436000.00,107086898.16,0.1299,2025-01-13,472,107086898.16,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,357,false
2026-04,AV-2025-003330,1-413509,San José,San José,Carmen,GAM_CENTRO,Casa de habitación,PER-005,SI,REVISAR,Verificación documental,CRC,932426000.00,537392172.18,0.5763,2022-08-15,1354,537392172.18,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,210,false
2026-04,AV-2025-003332,1-893663,San José,Pérez Zeledón,San Isidro de El General,CIUDAD_INTERMEDIA,Casa de habitación,PER-009,SI,REVISAR,Verificación documental,CRC,402657000.00,332289438.84,0.8252,2022-10-17,1291,332289438.84,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,238,false
2026-04,AV-2025-003339,1-552222,San José,Desamparados,Desamparados,GAM_PERIFERIA,Terreno baldío urbano,PER-005,SI,REVISAR,Verificación documental,CRC,65674000.00,46737552.87,0.7117,2022-05-20,1441,46737552.87,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,404,false
2026-04,AV-2025-003345,5-941173-025,Guanacaste,Carrillo,Sardinal,COSTA,Condominio horizontal,PER-007,SI,NO_CONFIABLE,Re-inspección,USD,204936.00,181964.19,0.8879,2025-08-12,261,92801736.9,R-04,R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción,Perito Revisor,70,true
2026-04,AV-2025-003386,2-266039,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Local comercial,PER-009,SI,REVISAR,Verificación documental,CRC,1150980000.00,560901806.38,0.4873,2023-05-14,1082,560901806.38,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,208,false
2026-04,AV-2025-003407,2-618099,Alajuela,Atenas,Atenas,RURAL,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,324564000.00,258288456.35,0.7958,2025-07-23,281,258288456.35,R-06,R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional,Perito Revisor,262,false
2026-04,AV-2025-003413,1-554829,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Casa de habitación,PER-007,SI,NO_CONFIABLE,Re-inspección,USD,326575.00,449832.27,1.3774,2025-09-24,218,229414457.70000002,R-04,R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción,Perito Revisor,37,true
2026-04,AV-2025-003418,3-697670,Cartago,Turrialba,Turrialba,CIUDAD_INTERMEDIA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,3005564000.00,383885259.69,0.1277,2025-03-20,406,383885259.69,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 200000.0 y 750000.0 (CIUDAD_INTERMEDIA, CRC)",Perito Revisor,223,false
2026-04,AV-2025-003480,4-641613,Heredia,Heredia,Heredia,GAM_CENTRO,Local comercial,PER-007,SI,REVISAR,Verificación documental,CRC,2886858000.00,,,2022-10-09,1299,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,465,false
2026-04,AV-2025-003484,5-840775-066,Guanacaste,Carrillo,Sardinal,COSTA,Condominio horizontal,PER-004,SI,REVISAR,Verificación documental,CRC,138293000.00,107653142.85,0.7784,2021-11-19,1623,107653142.85,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,356,false
2026-04,AV-2025-003493,3-948010,Cartago,Cartago,Oriental,GAM_CENTRO,Casa de habitación,PER-007,SI,NO_CONFIABLE,Re-inspección,CRC,619208000.00,450629178.47,0.7278,2022-10-22,1286,450629178.47,"R-03, R-08",R-03 El valor total debe cuadrar con la suma de sus componentes: 691783453.38 | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",25,true
2026-04,AV-2025-003511,6-890574,Puntarenas,Garabito,Jacó,COSTA,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,422289000.00,241486657.77,0.5719,2025-11-03,178,241486657.77,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 8 km del centroide; observado 102.9 km,Perito Revisor,271,false
2026-04,AV-2025-003514,4-482035-336,Heredia,Belén,San Antonio,GAM_CENTRO,Apartamento,PER-003,SI,REVISAR,Verificación documental,USD,203942.00,109757.77,0.5382,2023-03-20,1137,55976462.7,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,395,false
2026-04,AV-2025-003530,4-403777,Heredia,San Rafael,San Rafael,GAM_PERIFERIA,Casa de habitación,PER-009,SI,REVISAR,Verificación documental,CRC,1105676000.00,,,2025-04-19,376,,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 73.9 km,Perito Revisor,466,false
2026-04,AV-2025-003557,3-662538,Cartago,Turrialba,Turrialba,CIUDAD_INTERMEDIA,Terreno baldío rural,PER-006,SI,REVISAR,Verificación documental,USD,2508767.00,1371147.75,0.5465,2021-04-14,1842,699285352.5,"R-06, R-08",R-06 La coordenada debe corresponder al distrito declarado: a menos de 10 km del centroide; observado 99.4 km | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",200,false
2026-04,AV-2025-003583,1-139379-118,San José,Escazú,Escazú,GAM_CENTRO,Apartamento,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,68204.00,52516.03,0.77,2025-02-11,443,26783175.3,R-04,R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción,Perito Revisor,95,true
2026-04,AV-2025-003591,1-165041-084,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Apartamento,PER-001,SI,REVISAR,Verificación documental,USD,93928.00,67958.10,0.7235,2022-04-05,1486,34658631.0,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,409,false
2026-04,AV-2025-003594,3-860948,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Terreno baldío urbano,PER-007,SI,REVISAR,Verificación documental,CRC,396821000.00,241940987.81,0.6097,2023-07-06,1029,241940987.81,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,269,false
2026-04,AV-2025-003604,1-487877,San José,Escazú,Escazú,GAM_CENTRO,Bodega o nave industrial,PER-002,SI,REVISAR,Verificación documental,USD,12353380.00,7242827.99,0.5863,2025-09-21,221,3693842274.9,R-06,R-06 La coordenada debe corresponder al distrito declarado: coordenada dentro del territorio nacional,Perito Revisor,155,false
2026-04,AV-2025-003609,2-901163-013,Alajuela,Alajuela,Alajuela,GAM_CENTRO,Apartamento,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,207899.00,98603.40,0.4743,2021-07-13,1752,50287734.0,"R-03, R-08",R-03 El valor total debe cuadrar con la suma de sus componentes: 188979.51 | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",88,true
2026-04,AV-2025-003614,1-208024,San José,Santa Ana,Santa Ana,GAM_CENTRO,Bodega o nave industrial,PER-003,SI,REVISAR,Verificación documental,USD,6501901.00,3896497.85,0.5993,2023-12-06,876,1987213903.5,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,173,false
2026-04,AV-2025-003627,1-332991,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Casa de habitación,PER-008,SI,REVISAR,Verificación documental,CRC,658414000.00,123121314.60,0.187,2025-10-25,187,123121314.6,R-07,"R-07 El valor por m² de terreno debe estar dentro del rango de la zona: entre 250000.0 y 950000.0 (GAM_PERIFERIA, CRC)",Perito Revisor,338,false
2026-04,AV-2025-003628, ,San José,Goicoechea,Guadalupe,GAM_PERIFERIA,Local comercial,PER-006,SI,NO_CONFIABLE,Re-inspección,CRC,1340109000.00,1027248098.11,0.7665,2025-08-01,272,1027248098.11,R-02,R-02 Los campos obligatorios deben venir informados: campo informado,Coordinación de Calidad,17,true
2026-04,AV-2025-003629,4-213201,Heredia,Belén,San Antonio,GAM_CENTRO,Bodega o nave industrial,PER-003,SI,NO_CONFIABLE,Re-inspección,USD,19846101.00,14620862.27,0.7367,2023-01-10,1206,7456639757.7,"R-03, R-04, R-08",R-03 El valor total debe cuadrar con la suma de sus componentes: 15959137.92 | R-04 La tipología y lo construido deben ser compatibles: ambos mayores a cero: la tipología exige construcción | R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),"Jefe de Garantías, Perito Revisor",2,true
